



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
49338;"Centro Deportivo Municipal Alberto García (Pozo Tío Raimundo)";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.    Horario de Taquilla:   De lunes a domingos de 9 a 21 horas   Cierre completo del Centro Deportivo Municipal durante el mes de agosto y en los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo. ";"";" Bus: 24, 102, 310 Renfe: El Pozo ";"   Tipo de Gestión  Directa, por parte del Ayuntamiento de Madrid   Superficie  53.700 m2    EQUIPAMIENTOS     Unidades Deportivas al Aire Libre  2 Campos de fútbol (de césped artificial) - 1 Campo de fútbol 7 (de césped artificial) - Pista de baloncesto - Pista de fútbol sala - Pista de hockey patines - 4 Pistas de pádel (de cristal)- Pista polideportiva - 2 Pistas de tenis    Unidades Deportivas Cubiertas  Pabellón polideportivo - Piscina (vaso de 25 m. y vaso de enseñanza) - Sala multiusos - Sala de musculación    Accesibilidad  Instalación adaptada, con ascensor y grúa de piscina   Aparcabicicletas:  exterior    SERVICIOS      Deportes practicables  Baloncesto - Balonmano - Fútbol - Fútbol sala - Fútbol 7 - Hockey pista - Hockey patines - Musculación - Natación - Pádel - Patinaje - Tenis - Voleibol    Uso de espacios deportivos  Campo de fútbol - Campo de fútbol 7 - Pabellón polideportivo - Piscina - Pista de baloncesto - Pista de fútbol sala - Pista de pádel - Pista de hockey patines - Pista de tenis - Pista de voleibol - Sala de musculación - Pista de pádel   Enseñanzas deportivas    Escuelas Pre-Infantiles  (de 2 a 5 años):   Matronatación - Natación peques - Peque juegos  Escuelas Infantiles  (6 a 14 años, según modalidades): Fútbol (mixto, masculino y femenino) - Fútbol sala - Gimnasia rítmica - Natación - Patinaje -  Ritmo y movimiento - Salvamento acuático - Tenis  Clases para jóvenes   y adultos  (15 a 64 años, según modalidades):  Carrera Acuática (a cuarrunning) - Atención técnica personalizada - Caminar por Madrid - Ciclo sala - Circuito de salud - Combinada (Educación Física permanente y deportes) - Estiramientos/Relax - Fitness - Gimnasia Acuática (acuagim) - Natación - Natación de compensación - Natación embarazadas - Natación familiar - Pádel - Pilates - Tenis - Yoga  Clases abiertas : Carrera Acuática (acuarrunning) - Ciclo Sala - - Estiramientos relax - Fitness - Pilates - Yoga     Actividades para Mayores de 65 años:  Acondicionamiento físico deportivo - Combinada (acondicionamiento físico / Gimnasia acuática) - Gimnasia acuática (acuagim) - Pilates  Fin de semana:  Natación (peques - infantil - jóvenes y adultos)     ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b7ee7510551c010VgnVCM2000000c205a0aRCRD";"REGUERA DE TOMATEROS";"CALLE";"V";"39 B";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"444296";"4469509";"40.372421418063425";"-3.6574515621755173";"917 854 751";"";"idmagarcia@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
114782;"Centro Deportivo Municipal Alfredo Goyeneche";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de Taquilla:   De lunes a viernes, de 9 a 20,30 horas Sábados y domingos de 9 a 13,30 horas Festivos, cerrado  Cierre completo del Centro Deportivo Municipal, los fines de semana por la tarde, festivos, semana santa, fines de semana del mes de julio, mes de agosto, y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo. ";"";" Bus: 160, 161, 685 Renfe :  Aravaca ";"   Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid   Superficie parcela  13.505 m2    EQUIPAMIENTOS     Unidades Deportivas al Aire Libre  2 Pistas de Pádel - 3 Pistas de Pádel (Cristal) - 2 Pistas de Tenis - Rocódromo   Unidades Deportivas Cubiertas   Pabellón polideportivo - Piscina (vaso 25 m. y vaso de enseñanza) - Sala de Musculación - 2 Salas multiusos - 2 Saunas    Accesibilidad:  instalación adaptada, con 1 ascensor, 1 plataforma y 1 grúa de piscina   Aparcabicicletas:  exterior    SERVICIOS     Deportes practicables  Baloncesto - Balonmano - Bádminton - Escalada - Fútbol Sala - Musculación - Natación - Pádel -  Tenis    Uso de los espacios deportivos  Pabellón - Piscina - Pista de Pádel - Pista Polideportiva -  Sala de Musculación - Rocódromo -  Sauna    Enseñanzas deportivas    Escuelas pre-infantiles  (4 y 5 años): Natación peques   Escuelas infantiles  (6 a 14 años, según modalidades): Gimnasia Rítmica - Natación - Pádel  Clases para jóvenes y adultos  (15 a 64 años): Aeróbic - Ciclo Sala - Combinada (actividad física - fitness /jóvenes) - Combinada embarazadas (natación - fitness) - Fitness - Gimnasia Acuática (acuagim) - Natación - Natación embarazadas - Pádel - Pilates - Tonificación - Yoga - Salvamento acuático  Actividades para mayores de 65 años:  Acondicionamiento físico - Gimnasia Acuática (acuagim)  Actividades para personas con discapacidad : Natación  ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=789fe8ae8d81c010VgnVCM1000000b205a0aRCRD";"ARROYO DE POZUELO";"CALLE";"S/N";"99";"";"";"";"c/v Calle Húmera";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433691";"4478442";"40.45211512813871";"-3.7832937390386396";"913 571 228";"";"idmagoyeneche@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4696;"Centro Deportivo Municipal Aluche";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. 
  Horario de Taquilla:   De lunes a domingos y festivos de 8,30 a 20,30 horas. 
 Cierre completo del Centro Deportivo Municipal durante los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo. ";" 
  Oficina de Promoción Deportiva  Juegos Deportivos Municipales - Torneos y Circuitos Municipales - Copas de Primavera - Información en las Escuelas de Promoción Deportiva 
  Servicio de Medicina Deportiva  Acondicionamiento Cardiovascular - Reconocimientos Médicos para deportistas 
  Actividades Físico Deportivas para Centros Escolares  Escuela Deportiva de Educación Vial 
 ";" Metro: Aluche Bus: 17, 34, 139 Renfe: Fanjul ";" 
  Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid 
  Superficie de parcela  139.600 m2 
 
  EQUIPAMIENTOS  
 
  Unidades Deportivas al Aire Libre  Campo de fútbol (de césped artificial) - Circuito de educación vial - 2 Frontones cortos - Patinódromo - Piscinas (1 vaso de gemelas y 1 vaso infantil) - Pista de atletismo - Pista de hockey patines - 4 Pistas de pádel - Pista de patinaje - 9 Pistas polideportivas - 9 Pistas de tenis - 2 Pistas de voley playa - 19 Tenis de mesa 
  Unidades Deportivas Cubiertas  Pabellón polideportivo- Piscinas (vaso de 50 m. y vaso de 25 m.) - Sala de artes marciales - Salas multiusos - Sala de musculación - 2 Saunas 
  Accesibilidad  Instalacion practicable, con grúa de piscina 
  Aparcabicicletas:  exterior 
 
  SERVICIOS  
 
  Deportes practicables  Atletismo - Baloncesto -  Bádminton - Deportes de pelota (frontenis) - Educación vial (infantil) - Fútbol - Fútbol sala -  Hockey patines - Musculación - Natación - Pádel - Patinaje artístico - Tenis - Tenis de mesa - Voleibol - Voley playa (solo verano) 
  Uso de espacios deportivos  Campo de fútbol - Frontón - Pabellón - Piscina - Pista de atletismo - Pista de hockey patines - Pista de pádel - Pista de patinaje - Pista polideportiva - Pista de tenis - Sala de musculación - Sauna - Pista de voley playa (solo verano) 
  Enseñanzas deportivas   Escuelas Pre-Infantiles  (1 a 5 años, según modalidades): Actividad física y juego - Natación peques - Predeporte (gimnasia rítmica y artística)  Escuelas infantiles  ( 6 a 14 años, según modalidades):  Aeróbic - Atletismo - Baloncesto - Buceo -  Fútbol - Gimnasia artística - Gimnasia rítmica - Gimnasia rítmica (estética) -  Hockey patines - Judo - Karate shyto - Natación -  Patinaje artístico - Polideportiva - Tenis - Voleibol  Clases para jóvenes y adultos  (15 a 64 años, según modalidades): Aeróbic - Acuapilates - Atletismo -  Bailes de salón - Baloncesto - Carrera acuática (acuarunning) - Ciclo sala - Fitness -Gimnasia acuática (acuagim) -GAP (glúteos, abdomen, piernas) - Gimnasia de compensación (salud) - Gimnasia rítmica (estética) - Judo - Karate shyto - Natación - Natación de compensación - Natación embarazadas - Pádel  - Pilates - Streching - Tenis - Yoga dinámico  Actividad para Mayores de 65 años:  Acondicionamiento físico deportivo - Gimnasia acuática (acuagim)- Natación - Pilates  Actividades para   Personas con discapacidad física:  Natación 
  Programa deportivo en la calle   (jóvenes, adultos y mayores. Mixta) : Caminar por Madrid 
 ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4506b0c40971c010VgnVCM1000000b205a0aRCRD";"GENERAL FANJUL";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"434441";"4470732";"40.382720517194784";"-3.773653600881568";"917 062 868 /                                                                                                                                       
917 062 869                                                                        
";"";"idmaluche@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4617960;"Centro Deportivo Municipal Antiguo Canódromo";"";"  Horario de uso en las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. ";"";"Bus: 17 , 25 , 119";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd6426521e7f3110VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28047";"SAN ISIDRO";"CARABANCHEL";"437713";"4472402";"40.39801608457685";"-3.7352725040539525";"685534621";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4624404;"Centro Deportivo Municipal Antonio Díaz Miguel";"";" 
  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. 
  Horario de Taquilla:  De lunes a viernes, de 7 a 23  horas. Sábados, de 9 a 20 horas. Domingos y festivos, de 9 a 15 horas. 
  Horario de apertura y cierre del centro:  De lunes a viernes, de 7 a 23 horas. Sábados, de 9 a 20 horas. Domingos y festivos, de 9 a 15 horas.   
 ";"";" Metro :  Ventilla Bus: 42 ";" 
  Forma de gestión:  Indirecta, por medio de concesión de la gestión de los servicios deportivos a la UTE Eductrade, S.A. e Iberconsulting Sport, S.A.  www.basicosportcenter.com/index.php  
  Superficie   8.455,41 m2 
 
  EQUIPAMIENTOS  
 
  Unidades Deportivas Cubiertas   Pabellón polideportivo - Piscina (vaso de 25 m y vaso de enseñanza ) - 3 Salas multiusos - Sala de musculación 
  Accesibilidad : instalación adaptada con 2 ascensores y 1 grúa de piscina 
  Aparcabicicletas:  exterior 
 
  SERVICIOS  
 
  Deportes Practicables    Baloncesto - Balonmano - Fútbol sala - Musculación - Natación 
  Uso de espacios deportivos  Pabellón polideportivo - Piscina - Pista de baloncesto - Pista de balonmano - Pista de fútbol sala - Sala de musculación 
  Enseñanzas Deportivas Escuelas Pre-infantiles  (3 a 5 años): Educación física permanente  -  Matronatación - Natación peques   Escuelas Infantiles  (6 a 14 años): Aeróbic - Baloncesto -  Balonmano - Fútbol sala - Gimnasia rítmica - Judo - Natación - Natación de competición - Polideportiva  Clases para jóvenes  (15 a 20 años) :  Aeróbic - Baloncesto - Fitness - Fútbol sala - Gimnasia rítmica - Judo - Natación  Clases para adultos (de 21 a 64 años):  Acondicionamiento Físico Deportivo - Aeróbic - Aeróbic (body jam) - Aeróbic (zumba) - Carrera acuática (acuarrunning) - Ciclo sala - Combinada - Fitness - Fitness acuático - Fitness (body combat) - Gimnasia acuática (acua-abdominales) - Gimnasia acuática (acuagim) - Gimnasia acuática (acua-pilates) - Gimnasia acuática (acua-relax) - Gimnasia acuática (acua-salud) - Gimnasia suave - Gimnasia suave (body balance) - Natación - Natación de compensación - Natación embarazadas - Pilates - Taichi - Tonificación (body pump) - Yoga  Actividades para mayores de 65 años:  Actividad física - Gimnasica acuática (acuagim)- Natación  Actividades para personas con Discapacidad Física:  Actividad acuática - Actividad física   Actividades para personas con Discapacidad Intelectual:  Actividad acuática - Actividad física    
 ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c90342b9fda34110VgnVCM1000000b205a0aRCRD";"JOAQUIN DICENTA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441167";"4480504";"40.471254265861454";"-3.6953256978963807";"913 145 437";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4694;"Centro Deportivo Municipal Arganzuela";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro. 
  Horario de Taquilla:   De lunes a viernes (incluido festivos): de 9 a 20:30 horas Sábados y domingos (incluido festivos): 9: a 14:30 horas 
   Cierre completo del Centro Deportivo Municipal durante el mes de agosto y en los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo ";"";" Metro: Legazpi, Arganzuela Planetario  Bus :  8, 19, 45, 47, 59, 76, 85 ";" 
  Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid 
  Superficie de parcela  11.866,00 m2 
 
  EQUIPAMIENTOS  
 
  Unidades Deportivas al Aire Libre  2 Pistas polideportivas - 2 Pistas de tenis - 2 Pistas de pádel 
  Unidades Deportivas Cubiertas  Pabellón polideportivo - 2 Salas multiusos - Sala de musculación 
  Accesibilidad:  instalación adaptada, con plataforma 
  Aparcabicicletas:  exterior 
 
  SERVICIOS  
 
  Deportes practicables  Bádminton - Baloncesto -  Fútbol sala - Musculación - Pádel - Tenis -  Voleibol 
  Uso de espacios deportivos  Pabellón - Pista de pádel - Pista polideportiva - Pista de tenis -  Sala de musculación 
  Enseñanzas deportivas Escuelas infantiles  (6 a 14 años, según modalidades): Baloncesto - Fútbol sala - Gimnasia rítmica - Kenpo (karate) - Tenis - Tenis de mesa  Clases para Jóvenes y Adultos  (15 a 64 años) Aeróbic - Ciclo sala - Combinada (actividades música/ tonificación) - Combinada (fitness / ciclo sala) - Fitness - Musculación - Pádel - Pilates - Tenis.  Actividades para Mayores de 65 años  Acondicionamiento físico  Oficina de Promoción Deportiva  Juegos Deportivos Municipales - Torneos y Circuitos Municipales - Copas de Primavera Información sobre Escuelas de Promoción Deportiva 
 ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9b26b0c40971c010VgnVCM1000000b205a0aRCRD";"ALICANTE";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441438";"4471968";"40.39437715885103";"-3.691341060146108";"915 288 879";"";"idmarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
99578;"Centro Deportivo Municipal Barajas";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de Taquilla :  De Lunes a viernes: de 8,30 a 21,00 horas. Sábados, domingos y festivos: de 8,30 a 14,30 horas.  Cierre completo del Centro Deportivo Municipal durante el mes de agosto y en los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo ";"";" Metro: Barajas , Alameda de Osuna  Bus: Urbanos (105, 112, 115, 151) / Interurbanos (211, 212, 827) ";"   Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid    Superficie  17.346 m2    EQUIPAMIENTOS     Unidades Deportivas al aire libre  4 Pistas de Pádel - 4 Pistas de Tenis    Unidades Deportivas Cubiertas  Pabellón polideportivo - Piscina (vaso de 25 m. y vaso de enseñanza) - 2 Salas multiusos -Sala de Musculación   Accesibilidad:  instalación adaptada con ascensor y grúa.   Aparcabicicletas:  exterior    SERVICIOS      Deportes Practicables  Baloncesto - Balonmano - Fútbol Sala - Musculación - Natación - Pádel - Tenis - Voleibol   Uso de espacios deportivos  Pabellón - Piscina - Pista de Pádel - Pista polideportiva - Pista de Tenis - Sala Multiusos - Sala de Musculación      Enseñanzas Deportivas    Escuelas Pre-Infantiles  (3 a 5 años): Matronatación - Natación peques  Escuelas infantiles ( 6 a 14 años, según modalidades): Bádminton - Baloncesto -  Esgrima - Gimnasia Rítmica - Judo - Natación -  Pádel - Pretenis (iniciación a deportes de raqueta) - Psicomotricidad - Tenis  Clases para jóvenes y Adultos  (15 a 64 años, según modalidades): Aeróbic  - Ciclo Sala - Gimnasia acuática (acuagim)- Combinada (fitness/natación) - Combinada (Natación nivel 1/carrera acuática -acuarunning) - Fitness - Natación - Natación de compensación (salud) - Natación embarazas y postparto - Natación Juvenil - Pádel - Pádel juvenil - Pilates - Pilates embarazadas - Salvamento acuático (juvenil) - Tenis - Yoga  Actividades para Mayores de 65 años:  Actondicionamiento físico deportivo - Gimnasia acuática (acuagim) - Natación - Pilates mayores  Actividades para Personas con discapacidad física:   Natación (infantil y adulto)   Oficina de Promoción Deportiva  Juegos deportivos municipales - Torneos y circuitos municipales - Copas de primavera - Información sobre escuelas de promoción deportiva   Servicio de Medicina Deportiva  Psicomotricidad Infantil   ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b86c79262ef5d010VgnVCM1000000b205a0aRCRD";"LOGROÑO";"AVENIDA";"NUM";"70";"";"";"";"";"MADRID";"MADRID";"28042";"ALAMEDA DE OSUNA";"BARAJAS";"450285";"4479523";"40.46301382809657";"-3.587693324074623";"913 294 219 / 913 290 602";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4705;"Centro Deportivo Municipal Casa de Campo";"";"  Horario de Taquilla:  
 
 De lunes a viernes, de 8,30 a 21 horas. 
 Fines de semana cerrados. 
 Horario de verano, de lunes a domingo, de 11 a 20,30 horas. 
 
  Cierre completo del Centro Deportivo Municipal durante los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.  ";"";" Metro: El Lago, Puerta del Ángel Bus: 31, 33, 36, 39, 65, 138 ";" 
  Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid 
  Superficie  24.800 m2 
 
  EQUIPAMIENTOS  
 
  Unidades Deportivas al aire libre  Piscinas (vaso de 50 m., vaso de recreo de 33 m. y vaso infantil) 
  Unidades Deportivas Cubiertas  Piscina (vaso de 25 m.) - Sala de Musculación 
  Accesibilidad:  Instalación convertible, con 2 grúas de piscina 
  Aparcabicicletas:  Exterior 
 
  SERVICIOS   
 
  Deportes Practicables  Musculación - Natación - Submarinismo 
  Uso de espacios deportivos  Piscina - Sala de Musculación  
  Enseñanzas deportivas   Escuelas Pre-Infantiles:  (4 a 5 años, según modalidades) Natación Peques   Escuelas Infantiles:  (6 a 14 años, según modalidades) Natación - Salvamento Acuático - Waterpolo  Clases para jóvenes y adultos (15 a 64 años): Acondicionamiento Físico Deportivo - -   Fitness  - Gimnasia acuática (acuagim) - Natación - Natación de compensación/ salud - Natación embarazadas  Mayores de 65 años:  Acondicionamiento Físico - Natación  Actividades para Personas con discapacidad intelectual:  Natación (Adultos) 
 ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3876b0c40971c010VgnVCM1000000b205a0aRCRD";"PUERTA DEL ANGEL";"PASEO";"V";"7";"";"";"";"";"MADRID";"MADRID";"28011";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437877";"4474411";"40.41612628789201";"-3.733536573641621";"914 630 050 / 914 649 889";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
78960;"Centro Deportivo Municipal Centro Integrado Arganzuela";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de Taquilla :  De lunes a viernes, de 9 a 21 horas Sábados, domingos y festivos de 9 a 14:30 horas  Cierre completo del Centro Deportivo Municipal durante el mes de agosto y en los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo ";"";" Metro: Palos de la Frontera  Bus: 6, 8, 19, 45, 47, 55, 59, 85, 86, 102, 247   Renfe :  Delicias ";"   Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid   Superficie  4.900 m2    EQUIPAMIENTOS     Unidades Deportivas al aire libre  4 Pistas de Pádel (Cristal)   Unidades Deportivas Cubiertas  Pabellón polideportivo - Piscina (vaso de 25 m. y vaso de enseñanza) - Fisio-Hidroterapia - Sala multiusos - Sala de Musculación   Accesibilidad:  Instalación adaptada, con ascensor y grúa de piscina   Aparcabicicletas:  Interior    SERVICIOS     Deportes Practicables  Bádminton - Baloncesto - Balonmano - Fútbol Sala - Musculación - Natación - Pádel - Unihockey - Voleibol    Uso de espacios deportivos  Pabellón - Piscina - Pista de Pádel - Sala de Musculación    Enseñanzas Deportivas   Escuelas Pre-Infantiles  (3 a 5 años): Matronatación - Natación peques  Escuelas infantiles  (6 a 14 años, según modalidades): Baloncesto - Natación - Pádel - Taekwondo - Unihockey - Voleibol  Clases para jóvenes y adultos  (15 a 64 años):  Aeróbic - Aeróbic tonificación/setp - Fitness - GAP (glúteos, abdomen, piernas)  - Gimnasia Acuática (acuagim) - Gimnasia suave - Fitness - Natación - Natación de compensación/salud -  Natación de embarazadas - Pádel - Pilates  Actividades para Mayores de 65 años:  Acondicionamiento físico deportivo - Natación  Actividades para Personas con discapacidad física:  Natación (adultos e infantil)    Servicio de Medicina deportiva  Escuela de espalda - Fisioterapia del Deporte   ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fd38ed67151c010VgnVCM2000000c205a0aRCRD";"CANARIAS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441089";"4472825";"40.40207279862862";"-3.6955325387824014";"915 063 616                                                                                 
";"";"idmestacionsur@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
4687;"Centro Deportivo Municipal Cerro Almodóvar";"";"  Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de Taquilla :  De lunes a viernes: de 9 a 20,30 horas Sábados, domingos y festivos: cerrado  Cierre completo del Centro Deportivo Municipal durante los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo ";"";" Bus: 58, 63, 145  Renfe: Santa Eugenia ";"   Forma de Gestión  Directa, por parte del Ayuntamiento de Madrid   Superficie  61.600 m2    EQUIPAMIENTOS     Unidades Deportivas al Aire Libre  Frontón corto - Piscina (vaso de 50 m., vaso de recreo y vaso infantil) - 2 Pistas polideportivas (Tenis) - 2 Tenis de Mesa   Unidades Deportivas Cubiertas  Pabellón polideportivo - Piscina (vaso de 25 m. y vaso de enseñanza) - Sala multiusos (Aeróbic) - Sala de musculación    Accesibilidad:  instalación practicable, con 1 grúa de piscina    SERVICIOS     Deportes Practicables  Bádminton - Baloncesto - Deportes de pelota (frontón) - Fútbol sala - Gimnasia rítmica -Halterofilia - Musculación - Natación -  Tenis - Tenis de mesa - Voleibol   Uso de espacios deportivos  Frontón - Pabellón - Piscina - Pista polideportiva - Pista de tenis - Sala multiusos (Aeróbic) - Sala de musculación - Tapiz de gimnasia rítmica - Tenis de mesa   Eneñanzas Deportivas   Escuelas Pre-Infantiles  (de 3 a 5 años): Matronatación - Natación peques   Escuelas infantiles  (6 a 14 años, según modalidades): Baloncesto - Karate - Natación - Pre-Tenis - Tenis - Salvamento acuático   Clases para jóvenes y adultos  ( 15 a 64 años): Acondicionamiento físico deportivo - Actividad acuática - Acuagim -  Aeróbic - GAP (glúteos, abdomen y piernas) - Gimnasia suave - Natación -Pilates - Tenis  Actividades para   Mayores de 65 años:  Actividad física - Gimnasia acuática - Natación  Actividades para Personas con discapacidad física:   Natación (infantil y adulto)    Oficina de Promoción Deportiva  Juegos Deportivos Municipales - Torneos y Circuitos Municipales - Copas de Primavera - Información sobre Escuelas de Promoción Deportiva   Servicio de Medicina Deportiva  Psicomotricidad infantil    ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e96b0c40971c010VgnVCM1000000b205a0aRCRD";"CERRO DE ALMODOVAR";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28007";"SANTA EUGENIA";"VILLA DE VALLECAS";"448982";"4470504";"40.38168570611539";"-3.602336460953483";"913 314 047                                                                                       
";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios"; 
