ï»¿stop_id,stop_name,stop_lat,stop_lon
819,Alcalde Manuel del Valle (Kansas City),37.397121,-5.9666867
820,Av. La AeronÃ¡utica (Edificio Helios),37.38842,-5.9200749
821,La Florida,37.388405,-5.9838743
822,Glta. Letonia (C.Salud Bermejales),37.346073,-5.9757471
823,Avda. Alemania (Estrasburgo),37.3461,-5.978075
824,Av. Kansas City (Ctra. Carmona),37.402599,-5.9594002
825,Avda. Fernando Corral,37.406845,-5.9217167
826,Av. Ciudad de Chiva (Avda. Turia),37.410194,-5.9261475
827,Av. Ciudad de Chiva (MaraÃ±on Lavin),37.409206,-5.9234657
828,Av. Ciudad de Chiva (C.P. Arrayanes),37.408329,-5.9211588
829,Torneo (Estacion Plza de Armas),37.391144,-6.0031056
830,AutovÃ­a Utrera (Ciudad deportiva),37.354008,-5.946146
831,Concej. JimÃ©nez Becerril (Gta. OlÃ­mpica),37.412216,-5.9891024
832,Concejal JimÃ©nez Becerril (Barqueta),37.404465,-5.9948688
833,AutovÃ­a Utrera (Pablo Olavide),37.354237,-5.9458027
834,Concejal JimÃ©nez Becerril (Barqueta),37.404476,-5.9952693
835,Avenida de Andalucia (Los Arcos),37.387371,-5.9613171
836,Ronda de PÃ­o XII (BegoÃ±a),37.407154,-5.9782524
837,Ingeniero La Cierva (Marco Polo),37.373909,-5.9473047
838,Ingeniero La Cierva (Gabriela Mistral),37.372482,-5.9491529
839,Ingeniero La Cierva (Los Gavilanes),37.371101,-5.950942
840,Los Gavilanes (Centro deportivo),37.372227,-5.9520969
841,Los Gavilanes (Barriada Juan XXIII),37.374393,-5.9531426
842,Avenida Llanes (Miraflores),37.404987,-5.9745669
843,Avenida Llanes (Cisneo Alto),37.404839,-5.9739285
844,Apeadero San Bernardo,37.378326,-5.979352
845,Avenida Llanes (Carretera Carmona),37.403267,-5.9710588
846,8 de Marzo (Melchor de AlcÃ¡zar),37.368324,-5.9536028
847,Avenida Llanes (Carretera Carmona),37.403236,-5.9712677
848,Inca Garcilaso (World Trade Center),37.395054,-6.0101652
849,Paseo de Europa (Lyon),37.348026,-5.9797058
850,Avenida Francia (Avenida Grecia),37.347893,-5.9839492
851,Av. Las LetanÃ­as (Inst. Dominguez Ortiz),37.363243,-5.9662089
852,Escultor SebastiÃ¡n Santos,37.359695,-5.9623466
853,JosÃ© GalÃ¡n Merino (Cantina),37.420483,-5.9870982
854,Avda. La Paz (Ctra. Su Eminencia),37.362083,-5.9605012
855,Avenida de La Paz (Torre de David),37.363625,-5.9623895
856,Avenida de La Paz (Reina de Los Ã�ngeles),37.365578,-5.9644389
857,Avenida Italia (Grecia),37.350296,-5.9853601
858,Avenida Italia (Siena),37.3508,-5.9822354
859,Cortijo Las Casillas (Rda. Supernorte),37.423225,-5.9585166
860,Avenida Finlandia (Polonia),37.344193,-5.9754105
861,Poeta Manuel BenÃ­tez (P. GonzÃ¡lez Abato),37.363464,-5.9739337
862,MarquÃ©s Luca de Tena (Virgen del RocÃ­o),37.362106,-5.9768095
863,MarquÃ©s Luca de Tena (Virgen del RocÃ­o),37.362007,-5.9766588
864,MarquÃ©s Luca de Tena (Hospital V.Rocio),37.360733,-5.9804997
865,Bueno Monreal (Tabladilla),37.368351,-5.9828386
866,MarquÃ©s Luca de Tena (La Palmera),37.360256,-5.9818625
867,Poeta BenÃ­tez Carrasco (Ronda La Oliva),37.363518,-5.9736495
868,Avda. Reino Unido (Bolonia),37.347916,-5.9767342
869,Universidad Pablo Olavide,37.354397,-5.9429488
870,Ctra. Pino Montano (Finca EncarnaciÃ³n),37.428864,-5.9450412
871,Cortijo de Las Casillas (Alfareros),37.421539,-5.9598041
872,La Palmera (Bueno Monreal),37.367428,-5.9865189
873,La Palmera (Bueno Monreal),37.367298,-5.9867764
874,Ulpiano Blanco (Aerop. Viejo),37.415947,-5.9335828
875,Aux. AutovÃ­a Madrid (Ulpiano Blanco),37.413719,-5.932848
876,Ctra. El Gordillo (Control de Vuelo),37.439789,-5.9389324
877,Ctra. El Gordillo (Hiedra),37.446007,-5.9363508
878,Avda. El Greco (AgustÃ­n Moreto),37.388855,-5.9661903
879,Avda. Bellavista (Asencio y Toledo),37.324474,-5.9685373
880,Poeta BenÃ­tez Carrasco (Avenida La Paz),37.368568,-5.9695458
881,Plaza de La Contratacion,37.384029,-5.9925919
882,PagÃ©s del Corro (Victoria),37.38229,-6.0017915
883,Reyes CatÃ³licos (Pastor y Landero),37.388023,-6.0008659
884,PagÃ©s del Corro (R. Salas GonzÃ¡lez),37.385429,-6.0068016
885,San Vicente de PaÃºl (Ig. GÃ³mez MillÃ¡n),37.38435,-6.009017
886,Telegrafistas (Ronda Norte),37.416801,-5.9669495
887,Amador de Los RÃ­os (Puerta Carmona),37.388844,-5.9824953
888,Recaredo (San Roque),37.391544,-5.9841237
889,Recaredo (San Roque),37.391251,-5.9842367
890,PagÃ©s del Corro (San Jacinto),37.383408,-6.004704
891,JosÃ© de GÃ¡lvez (PabellÃ³n de AndalucÃ­a),37.405594,-5.9987311
892,Alfredo Kraus,37.373192,-6.008604
893,RamÃ³n de Carranza (Oficina de Lipasam),37.371593,-6.0051041
894,Estonia (Av. Irlanda),37.342903,-5.9783869
895,GarcÃ­a Morato (Carlos Haya),37.367794,-6.0076332
896,Alfonso de Orleans (GarcÃ­a Morato),37.367718,-6.0041919
897,RamÃ³n de Carranza (Oficina Lipasam),37.371689,-6.0048409
898,Estaca de Vares (Brunete),37.384064,-5.9182835
899,Plaza Chapina (Castilla),37.389603,-6.0078907
900,HespÃ©rides (Baltasar de AlcÃ¡zar),37.401287,-5.9658093
901,Glta. Letonia (Sta.M. de La Cabeza),37.346653,-5.9753609
902,Baltasar de AlcÃ¡zar (SÃ¡nchez Samaniego),37.401264,-5.9675045
903,MenÃ©ndez Pelayo (Juzgados),37.382374,-5.9876776
904,Estrella Vega,37.427673,-5.969224
905,Prado San SebastiÃ¡n (Carlos V,37.380516,-5.9861436
906,Prado San SebastiÃ¡n (Carlos V,37.380455,-5.9858751
907,Prado San SebastiÃ¡n (Avenida El Cid),37.380356,-5.9890938
909,Bueno Monreal (Gerardo Diego),37.36882,-5.9798241
910,HespÃ©rides (Alcalde Manuel del Valle),37.400906,-5.9666276
911,Escultor Seb. Santos (Parque Bomberos),37.360691,-5.960362
912,Pino PiÃ±onero (Pino Central),37.377224,-5.9257722
913,HespÃ©rides (Viviendas de Renfe),37.401638,-5.9656086
914,Pino Silvestre (S. Jose de Palmete),37.37571,-5.9301496
915,Apeadero San Bernardo,37.378395,-5.9796338
916,Avenida Carlos V (Prado San SebastiÃ¡n),37.380428,-5.9862719
917,MenÃ©ndez Pelayo (Juzgados),37.381958,-5.9879136
918,MenÃ©ndez Pelayo (Juzgados),37.382072,-5.9880667
919,Estrella Vega (Estrella ProciÃ³n),37.425659,-5.9704361
920,Plaza Ponce de LeÃ³n,37.393219,-5.9874415
921,Plaza Ponce de LeÃ³n,37.393295,-5.9876614
922,Gran Plaza,37.38142,-5.9665093
923,Gran Plaza,37.381901,-5.966279
924,San Bernardo (EstaciÃ³n CercanÃ­as),37.378155,-5.9793415
925,Parlamento de AndalucÃ­a (Macarena),37.403267,-5.9885464
926,Pino PiÃ±onero (Pino Central),37.377079,-5.9257078
927,RamÃ³n y Cajal (Facultad Empresariales),37.377861,-5.9768577
928,RamÃ³n y Cajal (Facultad Empresariales),37.377506,-5.9764018
929,Avda. Las Ciencias (Edif. AlbÃ©niz),37.393509,-5.9207296
930,Resolana (Barqueta),37.403694,-5.9940505
931,JosÃ© de GÃ¡lvez (Teatro Central),37.408401,-5.9963412
932,JimÃ©nez de Quesada (Puerta Triana),37.390827,-6.0101008
933,Inca Garcilaso (Puerta Triana),37.392914,-6.0104818
934,Apeadero San Bernardo,37.378345,-5.9794912
935,Juan Bautista MuÃ±oz (Esc. de Ingenieros),37.411411,-5.9991522
936,AmÃ©rico Vespucio (F. de ComunicaciÃ³n),37.410278,-6.006866
937,AmÃ©rico Vespucio (PolicÃ­a Local),37.407536,-6.0076089
938,AmÃ©rico Vespucio (Louis Braille),37.405174,-6.0083094
939,AmÃ©rico Vespucio (Monast. de La Cartuja),37.397839,-6.0102
940,Inca Garcilaso (Puerta Triana),37.391556,-6.0110693
941,Estrella Betelgueuse(Glta.Oceanografica),37.425297,-5.9720135
942,Avda. Finlandia (Hungria),37.343506,-5.9804354
943,DÃ±a. MarÃ­a Coronel (San Felipe),37.393841,-5.9895444
944,JosÃ© de GÃ¡lvez (Teatro Central),37.408512,-5.9963679
945,Victoria Kent,37.414806,-5.9745159
946,Estrella Canopus,37.423378,-5.9708867
947,Avenida de AndalucÃ­a (Los Arcos),37.38731,-5.9616385
948,Avenida de AndalucÃ­a (Los Arcos),37.387348,-5.9599299
949,Apeadero San Bernardo,37.3783,-5.9792123
950,Esparteros (Mercado),37.422039,-5.9636984
951,Camino de Los Toros (Enfermeras),37.419971,-5.9660912
952,Parque de DoÃ±ana (Ronda Norte),37.416851,-5.9742451
953,Parque de DoÃ±ana (Ronda Norte),37.416882,-5.9738026
954,Avenida La Barzola (Sancho DÃ¡vila),37.411037,-5.97715
955,Avda. La Barzola (Cazalla de La Sierra),37.411465,-5.9770989
956,Santa Fe (Niebla),37.375153,-6.0048542
957,Santa Fe (Niebla),37.375282,-6.0050259
958,LÃ³pez de Gomara (San MartÃ­n de Porres),37.379868,-6.0087543
959,Cristo de La ExpiraciÃ³n (Puerta Triana),37.390495,-6.0087676
960,Plaza del Duque,37.393177,-5.9958425
961,Estrella Betelgeuse (Agricultores),37.423717,-5.9668422
962,Rda. Tamarguillo (Hipermercado),37.416561,-5.9751463
963,Plaza Ponce de LeÃ³n,37.393291,-5.987514
964,Almirante Topete (Estepa),37.369678,-5.9759078
965,Almirante Topete (C.P. Pedro LeÃ³n),37.369202,-5.9760046
966,Almirante Topete (Ã‰cija),37.366882,-5.9749207
967,Almirante Topete (Alonso Mudarra),37.366524,-5.9754572
968,Alf. Lasso de La Vega (Instit. RamÃ³n C.),37.366337,-5.9729466
969,Estrella Betelgeuse (Estrella Canopus),37.424496,-5.9691596
970,Camino de Los Toros (Corral del Moro),37.421528,-5.9708548
971,Ctra. El PÃ­tamo,37.35096,-5.9448051
972,Victoria Dominguez (C.P. Alberto Lista),37.360222,-5.9731827
973,Victoria Dominguez (Poeta M. Benitez),37.361828,-5.9737301
974,Camino de Los Toros (Mar de AlborÃ¡n),37.420891,-5.9689126
975,Almirante Topete (Coullaut Valera),37.371105,-5.9764013
976,Reina Mercedes (Glta. Alc. Parias Merry),37.356361,-5.9866047
977,Reina Mercedes (Glta. Alc. Parias Merry),37.35614,-5.9862828
978,RamÃ³n Carande (Pedro Salinas),37.371284,-5.9782577
979,RamÃ³n Carande (Pedro Salinas),37.370892,-5.9783864
980,Cardenal Bueno Monreal (C.D. Porvenir),37.368931,-5.9810901
981,Bueno Monreal (Tabladilla),37.368595,-5.9831176
982,Avenida Carlos V (Prado San SebastiÃ¡n),37.380482,-5.9864302
983,Av. Las Ciencias (Edif. Las Camelias),37.391453,-5.9198928
984,Enramadilla (Apeadero San Bernardo),37.378666,-5.9787512
985,Villanueva del PÃ­tamo,37.346432,-5.9482813
986,Ctra. Isla Menor (Inst. La Grasa),37.314262,-5.9709635
987,Avenida Carlos V (Prado San SebastiÃ¡n),37.380344,-5.9859529
988,Avda. Andalucia (Los Pajaros),37.387054,-5.955019
989,Baltasar de AlcÃ¡zar (SÃ¡nchez Samaniego),37.401073,-5.9675474
990,Palmas Altas,37.341366,-5.9766617
991,Navarra (Extremadura),37.423107,-5.9838581
992,Medina y Galnares (Extremadura),37.422798,-5.9830213
993,Alf. Lasso de La Vega (Sierra La Grana),37.366924,-5.9735904
994,Dr. Fedriani (Glta. Los Ferroviarios),37.421478,-5.9825706
995,Dr. Fedriani (Glta. Los Ferroviarios),37.420582,-5.9832573
996,Alondra (Zorzal),37.386066,-5.9546971
997,Medina y Galnares (Calamar),37.428829,-5.9813046
998,Galaxia (Navio Argos),37.383865,-5.9571433
999,Avenida Carlos V (Prado San SebastiÃ¡n),37.380264,-5.9856257
1000,Santander (Tomas de Ibarra),37.383656,-5.9943943
1001,Jesus del Gran Poder (Sta. Barbara),37.396618,-5.9954
1002,Aeropuerto de Sevilla (Salidas),37.423916,-5.8996801
1003,Luna (Paseo de Hiperion),37.43198,-5.9707799
1004,Ronda Padre Pio (Castillo Guardas),37.371437,-5.9406319
1005,Garcia Morato Av. (Airbus),37.366978,-5.9996405
1006,Crta. La Esclusa,37.363113,-6.0013571
1007,Ctra. Su Eminencia (Castillo de Marcheni,37.356541,-5.9756966
1008,San Jose de Palmete (Chucena),37.381172,-5.9386148
1009,Avda.Roma (Palacio de San Telmo),37.38073,-5.9939785
1010,Estrecho de Magallanes,37.372326,-5.9439068
1011,Av.Jerez (Ntra. Sra. del Pilar),37.349216,-5.9763293
1012,Av. Jerez (P.I. Pineda),37.335949,-5.9696536
1013,J.A. Cavestany (Juan de Vera),37.389492,-5.981348
1014,J.A.Cavestany (Enrique Marco Dorta),37.390095,-5.9801893
1017,Estrella Canopus (Estrella Altair),37.427113,-5.9686289
1018,Estrella Canopus (Estrella Albireo),37.429337,-5.9674916
1022,Prado (Bajada),37.380558,-5.9867043
1023,Plaza Duque (Bajada),37.393265,-5.9960785
3000,Prado San SebastiÃ¡n,37.380882,-5.9869909
3001,Puerta Jerez,37.382206,-5.9924731
3002,Archivo de Indias,37.3848,-5.993793
3004,Plaza Nueva,37.388229,-5.9952512
3005,Archivo de Indias,37.384663,-5.9938307
3006,Puerta Jerez,37.382061,-5.9923339
3007,Prado San SebastiÃ¡n,37.380768,-5.9869428
3008,San Bernardo,37.378582,-5.9787831
3009,San Bernardo,37.378727,-5.9790087
